SAH,HMDB0000939,C00021,45890,54541,83381,29582,88773,81649,41843,39439,48428,29905,134446,60862,68745,46925,42187,73124,49853,11556,33330,56114,55790,44522,35367,55099,19049,26526,39885,31609,66659,43189,41850,84665,20039,37758,92145,40119,33669,3278,20045,23814,43523,16655,35855,18368,57813,32657,22782,24823,38466,15914,45908,70823,35824,20480,47629,107542,56110,31309,19730,22112,82058,27274,41771,107429,103374,40504,23811,42530,19387,23817,61556,35020,30004,21398,64951,41137,46261
Cholecalciferol,HMDB00876,C05443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ergocalciferol,HMDB00900,C05441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
S-Adenosylmethionine (SAM),HMDB01185,C00019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CDP,HMDB01546,C00112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thiamine pyrophosphate,HMDB0001372,C00068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Folic Acid,HMDB00121,C00504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vitamin K1,HMDB03555,C02059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Biliverdin,HMDB01008,C00500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NAD,HMDB00902,C00003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Methylcobalamin,HMDB02274,C06453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cyanocobalamin (Vitamin B12),HMDB00607,C02823,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NADPH,HMDB00221,C00005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thyroxine,HMDB00248,C01829,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FAD,HMDB01248,C00016,147691,213194,190963,92644,242608,138633,176302,116665,155975,130811,166856,114259,140003,162494,113179,188920,151491,161825,140554,218217,127718,148405,181805,125697,171400,142717,204231,149640,207473,168307,184172,167680,154187,146881,157861,175449,113518,243758,118291,84193,102765,84672,109998,95847,115687,162469,108528,144992,152215,83163,79280,186827,107400,116410,102469,316616,158761,98651,177992,98000,227092,87850,153007,194664,95263,133189,170567,137595,117688,118163,164119,142730,138535,122754,118735,100777,122101
Adenosylcobalamin,HMDB02086,C00194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ubiquinol,HMDB13111,C11378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Malondialdehyde,HMDB06112,C19440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glycolic acid,HMDB00115,C00160,7976,8994,9568,7771,7085,7588,10689,7922,7967,9555,10620,7417,15399,9391,6772,9183,10217,15345,6835,8781,8808,6404,9542,4720,7731,7677,9712,7766,11962,7495,9588,8209,4647,11385,10432,9374,7903,13144,6105,6565,9776,7765,7368,7748,9816,6911,6129,6652,8418,8137,6013,7735,9332,6909,9404,7970,9860,10596,6257,8497,9051,6876,8969,7953,10360,8605,8716,9601,7452,7445,7674,8630,6959,6925,9695,8160,11679
Pyruvate,HMDB00243,C00022,301667,376185,410996,327576,132254,527773,496178,321653,292547,364364,449013,306733,228872,276278,183233,274290,355761,783696,136051,255777,225374,253660,192540,146832,186712,757141,176200,382909,441698,305373,314797,351885,371485,154645,413840,333992,286760,3816357,248652,179895,193139,268861,212085,509962,227929,321748,186964,409048,448109,345528,375932,552017,273794,372410,192941,305744,489655,414215,194922,165477,304664,267551,588938,380507,273017,770256,548534,112841,172512,610386,528720,188632,1500282,309289,249318,157710,463370
Lactate,HMDB00190,C00186,55846821,64022415,62103776,43607854,59784563,97207391,74915853,42204580,45007761,55784099,118763283,53373662,55485049,28449290,32541044,50689456,63327066,127645061,25200592,47928893,32685746,48546515,53150619,35867231,29303666,61716020,91030259,81417712,70044405,42317428,62222972,61051760,49969973,38539126,51717754,54411654,63029198,144958426,39476962,37304773,35465672,42409187,42058929,68626900,88806548,43335818,62047053,41010471,108920574,40802626,53221567,71010497,48292478,65679763,39268895,67081317,73482466,44727279,23784930,45581106,66901953,47346686,84046138,60414197,62536524,81959197,141853124,37942606,29984975,116479961,60224933,42134648,146471105,54903021,53043334,50651317,50558419
Glyceraldehyde,HMDB01051,C00577,748641,699520,1019244,629214,541276,888569,901112,765021,802868,831687,298428,793159,882114,895625,810340,887011,832374,317729,870721,690623,752076,856876,792508,654108,779918,1094685,661643,759889,733035,786970,715372,606830,712013,836206,785153,781119,688584,N/A,789656,636865,665182,459308,760591,409147,258560,666358,623617,760692,391350,773493,744473,753504,593714,591885,704070,724821,725321,718102,724018,816536,780175,646810,855968,836230,695051,782656,125605,713147,672466,350779,864303,598993,N/A,716904,575856,641830,791150
3-Hydroxypropionic Acid,HMDB00700,C01013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
isoValeric Acid /3-Oxobutanoic Acid/4-Oxobutanoic Acid,HMDB00718/HMDB0001259,C08262/C00232/C00164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-Oxobutyrate,HMDB00005,C00109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
gamma-Aminobutyrate,HMDB0000112,C00334,9336,11910,32896,7697,16751,12554,10020,9708,19127,8163,28212,10619,16631,16099,10499,6597,13476,48310,8695,18298,11351,8954,16187,9975,10446,6779,19639,11968,18818,8547,12004,14464,7136,10235,32660,9409,11152,37411,8808,9526,11929,6901,5744,10004,26421,8492,7186,4881,7988,7559,12338,10100,9384,5829,8008,20939,10365,4943,7089,9100,15916,8991,10543,12628,11800,10114,19356,7405,8216,15343,15288,8855,14742,6679,11818,10137,8344
Malonic Acid,HMDB00691,C00383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3HBA,HMDB0000357,C01089,1699734,17686840,3955660,1400016,8161610,3326715,3332667,3224539,1703285,1624839,5638370,2123766,3195532,1498841,1597136,4020024,2200174,1855728,3501833,1601945,3055986,2127130,1567339,1729161,6852758,3842795,3234326,2582747,2631788,3659812,1921849,3054622,3223173,2240243,3007895,2502370,2278427,1808711,2854655,1461003,2188231,2060911,1676507,1507458,1036042,3428140,3228937,2803155,2800480,4190533,3287920,2480473,3059374,2308609,5712048,2650534,7035455,4522967,2684969,5062862,2542139,2131766,6365725,5059343,2111249,2380607,2252854,1393987,1583826,2508683,3411899,2609821,1400025,2846571,994081,2205209,16689534
2-Hydroxyisobutyrate/2-Hydroxybutyrate,HMDB00729,N/A,6257857,22500738,9971697,4308242,21315169,13939828,11496942,8071019,3010741,6661143,15065975,4917169,6118629,8505540,5322655,10614010,7960705,11540686,5986690,5773807,4405992,8137529,6861664,3230045,14703430,15164219,7978383,7767363,9225388,8186955,4821108,10353323,14523939,6569417,9044734,5690849,4241433,12971462,7463219,2251065,5592341,4704659,4189040,3043460,2462210,12584516,11954587,6014444,8399977,13597188,8454832,7911883,8290105,4971071,10094009,13149562,11979886,5894270,5125069,8475626,8993707,6197523,13635815,12789863,5496775,10126316,9686356,8184866,8372284,7101539,15375686,7003352,6085162,7059941,4013300,3843248,32789128
Glycerate,HMDB00139,C00258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uracil,HMDB00300,C00106,285573,460450,773954,316554,554046,1307667,665897,434212,556045,226194,690844,399383,923437,511192,191750,388173,571345,1053047,228873,649516,342423,274160,680122,353017,264146,297717,564435,459115,1032394,223069,581956,895062,344924,411153,1373779,306417,456137,521189,225248,317618,345011,274539,179236,689001,1094597,297781,374124,254452,563441,152209,646844,594991,430864,402711,371042,837861,396640,219911,251250,397127,588311,684910,684917,654212,367351,365935,372491,228601,285752,437601,870106,381046,551672,339717,603567,642619,345700
Fumaric Acid,HMDB00134,C00122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maleic Acid,HMDB00176,C01384,93036,183640,187042,1001256,146770,119996,124675,105051,113218,101489,184452,100534,109835,122575,75957,134123,136865,105784,245718,132433,163496,97283,214189,94992,119151,108147,93633,123729,109655,70740,493067,144551,105389,139231,156269,117326,67975,99875,111003,83775,87922,68827,142777,71451,112724,83456,130112,163736,108842,84405,107001,164601,162293,156667,100023,114859,83614,123936,164173,105215,113445,101973,83360,101899,149986,197916,302659,139478,60375,236094,125020,222813,172807,94162,111067,127200,185949
N-AcetylGlycine,HMDB00532,N/A,67215,85870,97358,58903,90734,68229,54233,66498,62972,69198,69856,74044,108554,60309,83948,63141,64430,50151,53633,62247,77765,61343,46449,52697,51382,70246,62710,71360,71948,61723,56328,52109,59869,60303,57915,57083,66268,51151,51148,40374,47431,57537,106875,52801,40370,56780,56332,62854,59682,64327,58819,47724,57235,49085,48829,80579,57661,45827,53167,62002,61592,46414,52770,65682,61798,57545,54037,57647,45164,71874,52432,45302,40297,57575,52692,51478,67369
Guanidinoacetate,HMDB00128,C00581,68930,79885,115254,57715,37430,87733,203806,77372,158045,76678,108174,104321,144213,127174,148839,135406,97416,152724,84895,126444,145396,100475,121105,81613,107816,61233,162593,133294,94600,82585,95029,60115,73147,61066,164325,102541,117742,101551,46053,60175,86687,53215,114276,53656,126032,72022,58367,52565,64791,73701,63943,54875,115861,77123,92972,56877,87189,67195,118212,41873,97328,137864,119421,100698,129297,92987,73280,76360,68001,62240,78615,87759,109802,109616,115874,131676,48670
2-Hydroxyisovaleric Acid,HMDB00407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Succinate,HMDB00254,C00042,908382,782457,1248423,716972,572186,1035304,1295736,1028418,1314393,1080961,1024684,1466822,1167697,970720,1107835,1027261,1405131,877965,1209496,993259,1068788,1360720,1478463,912401,695393,1198032,767580,1301527,1253730,931363,912498,1176831,554240,1248972,1085730,1251568,1216025,1369791,605292,923735,568953,883925,795533,870406,1105665,786986,1240366,1063729,949268,679740,1100436,1352671,1156098,1079357,863099,957038,1144524,793529,942465,906783,1036511,1231389,1451552,1211719,1010369,1150753,1322039,906481,629526,1160676,1161893,738228,1156550,1005168,801101,826331,1155107
Methylmalonate,HMDB00202,C02170,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-Hydroxyisovaleric Acid,HMDB00754,C20827,954870,1066154,1791033,496284,1524576,1002493,908707,866132,789129,734438,1001763,1020948,771422,1292463,646033,1295180,846819,710172,655871,834171,1111185,773570,635837,418530,1061007,5081985,789879,1083061,990211,746690,869374,1024885,816940,1078755,671544,641453,533563,884626,849992,544398,632132,630219,875506,638736,697737,1733209,949894,1219585,812904,724401,702148,872805,985830,808512,675253,887314,1114314,592511,1096268,656590,978441,630264,1176724,680112,588166,583542,1119865,855618,1064520,1383884,844362,568066,827418,884646,515584,610633,1014307
Erythrose,HMDB02649,C01796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Threitol,HMDB04136,C16884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicotinic Acid,HMDB01488,C00253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Picolinic Acid,HMDB0002243,C10164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thymine,HMDB00262,C00178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Citraconic Acid,HMDB00634,C02226,221045,266565,289317,232441,232735,229158,220780,232548,246510,221817,238318,202543,269228,218708,233986,209542,205002,199504,221000,239384,216278,214915,211794,184853,190623,189133,202991,204878,229598,222023,168531,195893,187307,219434,192813,224755,186671,180628,211924,222828,221074,208597,196015,189206,190271,238650,188258,216200,198285,164882,213744,223824,213636,237620,214317,245172,229342,165828,181620,172164,216616,205298,192080,215367,197183,191114,209205,197803,190235,205813,185876,191193,203370,246582,184212,168447,192992
