Cytosine,HMDB00630,C00380,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Histamine,HMDB00870,C00388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Creatinine,HMDB00562,C00791,46123694,32030655,48008427,31531335,47333984,29887137,33434428,31648248,51578629,38824580,43007724,25405774,49332131,29948264,36224069,41457606,44380241,48379142,32790296,40303274,42389287,38533381,26634154,40763351,29485201,48714441,43717751,43682472,36485801,29477017,38620550,33736075,26616110,36409153,40480633,31238591,43223040,35717784,34257480,43937903,46298864,42851361,50941943,44406122,41194874,41147591,45113603,36946659,37374362,31228045,32935744,39271294,46438247,38576880,43228454,36300691,37765853,39021625,35439118,42487552,38643327,29339766,34974590,42507000,38044427,40006974,47974585,31535694,38954229,29942860,27556791,29811862,32804561,41323008,35136641,27094101,49599490,29770207,25790910,33057045,36727317,29845382,29811490,38906287,34058668,26929976,25462400,24171707,24921094,31541866,39515100,21769703,29933738,36944078,34625357,35540537,29041982,32121404,41059400,33828877,28959721,34385600,38089277,22899504,35096127,28117851,22145999,29581242,37897930,27147032,35608024,43160310,35788813,34345253,30696581,35417001,18910407,30453455,25191508,28538266,41000272,33369496,41605252,38154997,32484845,39379122,37735110,28567486,28745577,31856225,30859703,25215006,31138561,18053175,21909429,42802306,42689560,20105875,30215698,27394800,30631320,27233049,19382608,26331730,18881945,32845859,24950556,21679428,28250249,24241273,15695814,29143720,29401971,25343976,33314183,17836841,29604996
"5,6-Dihydrouracil",HMDB00076,C00429,241688,384190,214332,277291,253061,298892,206086,214503,257638,280115,210314,211973,254283,318729,197362,158992,281059,283422,258770,285181,249306,217754,217027,183099,216460,180133,227574,213724,358577,238221,196360,247019,142329,191383,199223,157913,160880,198341,154764,259219,197285,211368,257531,196639,171382,263602,181302,230053,187670,98125,228394,172532,222651,154217,192006,259921,193137,186680,219248,183702,175105,165104,139886,178862,181419,143625,172749,215713,135310,143593,122907,159458,151470,140358,167189,217181,277857,107031,113192,192517,131343,152998,157825,173950,188871,150308,196731,153677,169538,159719,141681,185384,248088,149584,195697,202892,139531,186388,176002,147624,126726,192783,168139,182539,136071,149297,142121,185245,191679,151994,156703,124778,139242,162181,135512,126762,286632,232307,149685,162378,278856,177286,171319,164471,170267,188704,159235,172949,154982,184759,170620,141922,352942,314565,191810,173693,267698,201603,162812,152375,288099,289544,146129,186544,224539,180126,221451,199191,178566,156862,172965,190223,170525,200000,212267,209625,174039
Proline,HMDB00162,C00148,3434256,3770434,5438598,7604389,3667727,3315909,3391573,3238318,2716454,2539478,2325135,4490640,3595004,3898202,2250884,2681570,2632931,4025798,3108436,3953084,2511142,2605327,1900734,2217158,2972000,2507083,2610742,3802675,4342734,3755320,8185989,3412747,3896489,4496894,2541971,2594031,5346334,2941638,3280508,4903246,2847809,2887537,4216355,4384231,4008242,4707942,3265269,3734401,2889370,2535217,3361355,4246925,3566324,2514962,4531428,3398460,3370226,6744392,4467947,6585806,3667741,2923645,3633372,1932944,2428877,3298239,4211210,3859341,3905894,3666973,2131975,6103251,3688707,3726371,3282046,5887063,3460963,2433011,1547265,3393139,5620261,4571266,3113520,2750530,3785082,3151103,4196185,1872304,3597006,4767004,3426136,2875261,4657994,3863000,3751694,4136462,4084801,5168238,3079996,1994018,2192462,3614733,2612091,3841863,4670946,3335989,4721783,3778129,2550871,2734569,2621297,3249271,3373886,4442837,2560616,2690476,6551951,3916693,2749069,3640363,2791401,4854043,3215398,2910279,2131190,3109026,3230491,3270241,2293133,3308639,4025396,4679416,3007696,4782438,1324095,3383306,4378738,5380361,3325360,4046330,3844531,2742766,2068151,5268495,2933125,2273027,4091379,2329004,3198403,2253959,2471700,2956341,2720363,2492657,4721096,3150620,2095246
5-Aminovaleric Acid,HMDB03355,C00431,377090,442820,516334,575424,526615,489244,531793,204118,407775,340504,186076,332490,297009,392848,403698,192444,282884,500421,336006,481601,523543,362032,263485,342738,454132,268426,429461,512675,598147,440400,487733,552229,522832,360052,333192,449479,310849,261819,317674,483934,366427,282990,534722,193023,249066,337754,237864,539586,251801,201388,488386,328474,148308,240464,405476,268394,273748,421099,303138,280692,296456,312907,189273,196216,172113,122599,142046,532883,415284,172711,181851,209103,254425,345374,458109,576658,223867,157460,95252,251338,173949,122295,173935,273990,255597,243333,280068,155303,270255,211840,204157,197778,150758,352103,350574,280208,234824,300823,268783,162263,99714,247998,247735,233875,240611,193670,207540,406964,291547,205787,218711,200133,205369,210490,241149,224805,138277,200644,152543,215173,265997,232911,230724,269269,113609,159571,214342,280620,111642,207419,277706,261189,291992,406299,62529,179381,457657,131400,178571,176167,278974,316812,107256,215803,195370,128239,241647,124248,104230,121400,152543,87098,235891,225998,183037,242544,141746
Betaine,HMDB00043,C00719,150099426,184938405,155483121,218475925,175987491,162815759,188785109,162001111,154068551,174114979,153600364,177300240,182182311,172736160,176837040,137917396,172355700,152463096,159581374,206688831,168700745,157495582,183936009,168159644,183803039,171108780,160025821,171230546,162635367,154639560,203902755,170841752,155949650,195956195,151881786,184870068,170062939,174233565,165049323,153823805,164618099,165385904,193058274,137572521,176683757,157849323,151887452,147535908,180869948,145612668,134265867,143687335,151080344,159146616,150999550,146746752,162152839,169473434,166995557,174893233,135422439,160084668,141892048,145402143,127618848,154255494,146194992,155933876,148407339,141998210,119165650,145241653,145027119,146642410,133675471,158520287,161080648,161692407,116133908,135983842,139681995,179005456,121826475,130957788,143975482,152876826,153729699,124812325,129791236,150484262,124023214,122503753,129797125,132847454,141326880,112045613,109279397,160561487,127539031,113400342,132586462,142794205,128296134,130147856,138075624,123238807,145000235,118302708,114624706,166954955,138050717,142307163,136103909,148485263,137742763,144325537,151346121,146261449,125954599,141670905,125889053,150321894,121620224,127462691,112106707,156312002,137790095,152053023,145604799,143426485,158616787,127182962,185827580,165924466,110961058,146248053,134202277,133481908,120511482,133241310,127693154,135625916,118910984,119222299,143178998,126367521,145873502,122048184,115483000,138224789,129284993,131230087,126802339,134478662,159326314,122180901,109340018
Valine,HMDB00883,C00183,10973431,16844871,12869909,14985833,12989607,14005948,10099179,8899571,15303642,13276573,10797022,10807030,16583063,13556443,7862308,9782398,15991174,14482165,9135007,11260104,11198470,11761157,8124609,8286798,11387567,11920747,8933239,9087806,11066507,15445968,7495416,10289779,8225834,9720755,10618357,7767555,8176851,10132315,9219463,12260312,10342330,13290386,11427465,13508618,10571289,14044138,11879967,10570228,9713522,8088927,11420479,14878336,9122570,9726199,8621493,10402175,11985837,10461285,10544693,9872707,11480864,10424675,14046697,7314739,12242825,5123994,7426216,9257377,7844804,9018739,7297425,10380144,7265439,11304581,9113071,10867145,11424402,7135920,6169371,11373734,9691766,7740223,9199088,5961263,9747655,10904270,11452407,4295455,6916000,8255396,7189900,9992861,8982654,6139928,7882336,8074123,9038754,7807159,7051501,4454972,5505759,8199962,7342017,6868133,6419646,8403136,7921889,6990390,9931278,7962996,8049886,4974591,7987128,13150522,6721765,7082064,12951857,7776367,8740864,5981950,6942747,7875227,6454731,11147713,7219429,9147147,7924792,7939504,5348849,8500765,5073198,9540404,6979355,15004212,6857366,5303829,10126727,8131059,8804936,7116108,8698858,11501926,9476156,10635954,5850018,6919244,9155165,5723830,7176682,5960282,5523225,9064969,6706872,8829972,8836296,8147776,7776683
Indole,HMDB00738,C00463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Threonine,HMDB00167,C00188,10213080,13873913,6237417,11443722,10138367,10090653,9824027,17683102,11907022,14411804,7151751,15262880,14563063,13400557,6348462,14795822,8129399,11838907,8719404,13621862,7989664,13346466,12091206,13661972,8599090,14561726,6817662,9601066,12067535,17557729,8183033,8106274,9839303,13668890,8412494,12321131,13923095,8267828,13634891,15998068,7854071,14110027,8048967,8581388,8746888,11717155,9009291,13043619,9986364,6128417,12477776,9173504,9129927,9362920,8672119,9650544,5151618,7800592,7872716,16496516,8519753,7366213,13053467,7351581,10483972,6227250,10446275,7913715,11121476,9706559,5942199,13913660,8025039,12101790,12111720,11924323,7845366,4728477,5819676,10216837,8404071,8841152,7667061,14147737,8580063,9942119,8628899,6074616,9130382,9204516,13936414,13862423,7067849,13924405,8145222,9784298,8082946,9389172,13930440,5216701,4920006,7932149,10641917,10558361,9134080,6301210,10023514,8599073,10268225,5512812,6002934,10620352,5459113,12324134,6325363,6839124,9593377,5925038,8280890,7742393,7371838,5464096,7923146,13323499,8608642,7609752,10910731,14659681,4952780,8153557,8815097,9028073,8983524,8618025,7080552,7694571,8983030,9234289,6665152,7109854,7691698,14113742,8040401,4892343,6876100,7157481,7932778,6441502,8088915,5287612,5043054,7796834,6558249,5376882,11850084,10467956,8728977
Cysteine,HMDB00574,C00097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Niacinamide,HMDB01406,C00153,193752,1104584,333875,637404,3736646,708360,2421655,213702,1048196,647512,1783647,1275690,790990,374501,157596,619714,685418,8926523,740868,470548,2090731,509140,692794,184097,1317652,528771,1331861,523646,676150,9802066,962410,215535,7082451,673293,2066594,566577,2420674,382589,2837135,1536842,1355952,1422896,1902720,1687135,284695,4968286,672942,528397,583149,2267717,1164827,1159247,15466577,4710222,295229,3869819,179812,1434133,1401482,6584014,2509154,882708,540381,331757,1134594,1093041,2827558,837674,804045,2980063,382848,815848,1013551,1595014,125786,1600809,2183222,2098693,12452258,3738443,4549951,8213993,873532,979885,4257764,533585,1546033,309536,1979699,393472,523743,483803,161730,1046128,703925,3297203,1342950,946421,549419,1496273,934881,3945107,785430,275595,587091,753581,896572,2472400,21207540,778787,915491,586821,934189,1606591,979299,644058,3473892,1141028,1342270,760999,1528842,4108340,671385,393204,580622,428548,1493416,235638,241384,1011746,2471993,920209,29774580,1073237,471256,1178925,2860285,2757572,945151,3753778,382347,5909036,1625189,1162139,428576,128980,145849,905724,261621,350513,209953,495866,817392,1251078,1936993,662312,890610
Taurine,HMDB00251,C00245,579116,1070370,750254,918681,673940,505247,1379746,775915,832590,1160442,1940886,597635,940951,1010331,495951,867999,1361359,1505485,638555,649846,817461,895236,744255,557710,1255281,944625,436536,832515,926394,851832,855239,632274,1062041,967534,864562,1016710,1411679,446984,1615876,1086718,698957,698805,1304392,1897220,554412,1085583,725541,981005,884805,1403460,1165263,986164,1596413,1031985,1027123,1246650,644042,1055204,1032288,646133,2136877,900751,781576,1220211,1113930,798893,599591,804031,685092,704769,604985,750685,697046,1552303,893525,2368992,1425042,807703,822844,949211,473637,733393,1033835,1416920,929409,740297,2026249,1252028,1288799,469147,849850,792305,1244462,694319,814512,993858,1275794,824596,916549,619138,856747,1526538,873599,649291,1098259,758100,631578,693297,977257,846529,970485,793510,562829,938377,820439,903410,1463718,1017526,1389137,1417941,1501530,1104840,834075,692034,668185,1144872,873820,1017018,711908,1147076,922449,922329,1083068,1104504,781435,1064223,1240451,1441835,860046,711058,840907,1027259,848961,870624,738688,739371,939520,545502,1157917,830158,774938,703678,1576341,683299,1634331,870988,531760
1-Methylhistamine,HMDB00898,C05127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Imidazoleacetic Acid,HMDB02024,C02835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,6-Dihydrothymine",HMDB00079,C00906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pyroglutamic Acid,HMDB00267,C01879,2030920,2956795,2549428,1347273,1502052,1094540,2126993,1475927,1394123,1324243,2645595,952160,1607551,1528743,1874323,2455286,2090780,2909077,1449622,1774230,1447879,1587631,1313775,1663847,1357391,2247860,1366513,1651944,1578939,2952855,1825013,1307419,1402519,1469583,1415445,1341715,3861163,1804177,1994028,1294461,1326125,1466246,2841308,1529830,1462553,1447572,1694820,1565459,2236935,1695772,1913340,1493769,2525329,1858047,1516560,1919155,1831004,6688878,1207518,1338004,5988791,1252302,1542623,1314157,4400398,1508793,2633680,1842266,1330967,1274409,1129218,1490406,3264664,1795735,1328719,4059521,1358950,827472,1177208,1344704,1366157,961740,1661876,1939579,1306209,1030996,7311976,1069861,2096862,1484158,1112458,3342161,914199,1039377,1511155,1455608,1515090,887248,1011647,879790,877893,3953004,1130566,966103,1160342,2244486,1170456,1116454,1357418,1292417,1026592,1106832,1426333,1326574,1399767,1318130,2117487,2216877,2835200,1020834,1148891,2458967,1187509,1265280,2615329,1196475,1636660,1338381,1158062,1197848,984930,833043,2746996,2011600,971711,1738703,990126,1025176,1247082,1100977,1221145,1287865,985297,1172041,1263444,753198,1062016,859035,817680,1306763,1661995,1154378,1992007,1254260,1148699,1251691,1421945
Pipecolate,HMDB00070,C00408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Agmatine,HMDB01432,C00179,113964,228397,102834,157668,169105,155191,111071,100757,175890,136727,109428,119838,163119,173229,155963,98756,145442,171818,162030,193252,152057,134321,117418,125708,150159,134183,123920,137222,195403,149699,124063,152342,110116,158159,164947,103034,137630,130409,106163,131566,129719,145935,149861,102778,121702,179473,113193,184300,156033,62347,138726,140735,108355,108525,131876,184111,101411,153448,90877,108727,143194,125146,94334,107675,91570,52674,113957,123958,100171,115008,76302,118619,127948,109536,140655,158593,146157,67717,90316,102814,85085,108380,107571,101171,108790,102833,114280,108313,100692,90003,99573,92404,109639,110306,94457,111484,103863,96048,98765,91568,88045,103881,97245,98964,110106,106360,82284,92389,142502,80052,88847,102417,52735,109895,89516,88797,133003,104399,96019,79390,137145,98400,91103,105880,76072,102268,77483,121134,81774,109837,91834,81226,69253,146024,66256,112849,144873,93377,82631,69023,120072,133872,70725,62793,86007,91317,82259,69171,84918,83274,96701,104042,77584,96891,89852,93419,88124
N-Acetylputrescine,HMDB02064,C02714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Creatine,HMDB00064,C00300,7273120,43795691,17712188,11931419,7460456,8915004,9261789,3279818,38131128,7978324,30496253,21590019,5627401,39174845,13768269,3146007,25301532,9480132,26270178,12356870,9144050,32114943,26882928,17932102,29879144,25154871,12750443,7517746,26787094,5316683,11319740,27792765,14995638,11777303,13291690,29445999,7049805,4873024,9729966,12602267,9635150,19116804,11533334,4305447,3976915,6145353,8592864,11108542,34315108,11558094,17241706,8623704,5644501,18071123,9172567,9490755,6819773,11453856,29584137,6522279,19362896,15298785,4284724,31720004,14904839,4949314,3462535,9434676,7620933,18703461,25022690,4713400,4333821,17425488,31264496,20134278,45676740,7146136,8156626,7920496,4857202,5650251,18587361,22736442,3823211,3544293,41167611,27289856,5190703,3609142,3496465,23965840,11684585,5385560,7758995,13898276,4330040,10706387,4179457,8892785,14316096,7373990,12758902,6025507,4133147,7239918,3411000,7537953,8448249,7129115,4515384,4158944,5056155,14468081,10141773,10636786,10141081,5869327,8537237,4749887,10860083,4032429,3820712,6429822,3427770,7279981,4770510,19312553,3793952,19859438,6969092,5394871,22020361,13507521,12261951,8418814,5915137,5285538,3253543,2922642,9871936,16492645,16710419,8534889,15313698,12737068,2821376,20658789,3767298,3782383,4018757,5402078,6516754,13212855,6358316,18379998,3942985
Hydroxyproline,HMDB00725,C01157,4338497,3157593,23403388,14968433,5801518,2403645,3971026,1662217,2607587,3608443,3162619,3468257,6804505,5669220,2626574,2569021,7606951,2458124,2003631,3598878,2483540,3049357,3309466,3256772,7557375,3057621,3853275,6642255,6193155,3294977,18714007,7693316,1243430,6779574,2030914,7656838,5195139,7112965,2792087,6849265,2982282,4437217,2983751,10425643,3844762,5539891,5518585,3684381,4522308,3347821,2355946,6233135,2561148,2388161,4621602,2569435,3824120,6985626,1601370,5742570,4239842,3327456,4349721,1750803,3332787,2561344,4135794,7880920,4887220,7677935,2368829,8012679,3130997,3712047,4407164,3534541,6571609,1774564,2579814,2487222,7850458,3052042,3654042,3625864,2131124,4291231,3491090,3388791,4686356,3724172,3513800,1728699,3740294,3945662,3572747,8078457,2869093,7418619,3162284,2217403,1038058,3446354,1694881,4171681,3941030,1582181,3920163,4566830,2925529,5044824,2069589,2889717,7912334,7045903,4174784,2399457,4190099,5199824,1632070,3557590,1921777,4165760,3254912,4563436,1387700,2258704,2171612,1630616,1054713,3549947,5287579,3569628,2956020,1751638,1021921,2017533,10640381,4873209,3068008,5573297,5001976,5414490,1164813,14755015,4796198,3038194,1751310,1524330,2155431,2251497,1309068,4743108,3943845,1989407,3556830,2156766,2139572
