dog	code	pop	pct
101903	81	Cocker Spaniel	0.0335
101903	11	American Pitbull Terrier	0.0296
101903	74	Chihuahua	0.3026
101903	87	Dachshund	0.1083
101903	185	Pekingese	0.0588
101903	194	Pomeranian	0.0503
101903	204	Pug	0.0126
101903	196	Poodle (Toy)	0.0896
101903	276	Yorkshire Terrier	0.0318
101903	16	Australian Cattle Dog	0.0102
101903	46	Border Collie	0.0112
101903	140	Italian Greyhound	0.0175
101903	141	Jack Russell Terrier	0.0259
101903	202	Portuguese Water Dog	0.0148
101903	280	English Shepherd	0.0106
101903	168	Miniature Schnauzer	0.0155
101903	228	Shih Tzu	0.0364
101903	195	Poodle	0.0182
101907	120	Golden Retriever	0.9906
10195	11	American Pitbull Terrier	0.0442
10195	27	Beagle	0.0158
10195	46	Border Collie	0.0207
10195	141	Jack Russell Terrier	0.045
10195	153	Labrador Retriever	0.0178
10195	230	Siberian Husky	0.0626
10195	16	Australian Cattle Dog	0.0295
10195	18	Australian Shepherd	0.0133
10195	32	Belgian Malinois	0.019
10195	57	Brittany	0.0189
10195	82	Collie	0.0484
10195	87	Dachshund	0.0257
10195	88	Dalmatian	0.0303
10195	100	English Setter	0.0112
10195	115	German Shorthaired Pointer	0.053
10195	120	Golden Retriever	0.1141
10195	154	Lagotto Romagnolo	0.0125
10195	158	Leonberger	0.0128
10195	202	Portuguese Water Dog	0.0152
10195	239	Soft Coated Wheaten Terrier	0.1831
10195	196	Poodle (Toy)	0.0219
10195	270	Wirehaired Pointing Griffon	0.0127
10195	276	Yorkshire Terrier	0.03
101993	32	Belgian Malinois	0.0207
101993	114	German Shepherd Dog	0.0845
101993	11	American Pitbull Terrier	0.4694
101993	115	German Shorthaired Pointer	0.0163
101993	153	Labrador Retriever	0.1308
101993	214	Rottweiler	0.0676
101993	164	Mastiff	0.0122
101993	245	Staffordshire Bull Terrier	0.012
101993	264	Weimaraner	0.0553
101993	36	Berger Picard	0.0134
101993	110	French Bulldog	0.0145
101996	114	German Shepherd Dog	0.0119
101996	11	American Pitbull Terrier	0.0224
101996	154	Lagotto Romagnolo	0.0211
101996	246	Standard Schnauzer	0.0104
101996	196	Poodle (Toy)	0.0113
101996	16	Australian Cattle Dog	0.1001
101996	18	Australian Shepherd	0.0668
101996	51	Boxer	0.012
101996	61	Bulldog	0.0322
101996	115	German Shorthaired Pointer	0.0198
101996	120	Golden Retriever	0.0447
101996	153	Labrador Retriever	0.0632
101996	173	Newfoundland	0.0141
101996	226	Shetland Sheepdog	0.0114
101996	124	Great Pyrenees	0.318
101996	202	Portuguese Water Dog	0.0133
101996	214	Rottweiler	0.0218
101996	60	Bull Terrier	0.012
101996	50	Bouvier des Flandres	0.0184
101996	164	Mastiff	0.0282
102014	81	Cocker Spaniel	0.4806
102014	196	Poodle (Toy)	0.5182
102020	196	Poodle (Toy)	0.0384
102020	11	American Pitbull Terrier	0.0146
102020	16	Australian Cattle Dog	0.0123
102020	74	Chihuahua	0.2668
102020	87	Dachshund	0.0386
102020	141	Jack Russell Terrier	0.0114
102020	167	Miniature Pinscher	0.4826
102020	168	Miniature Schnauzer	0.0204
102020	194	Pomeranian	0.046
102020	276	Yorkshire Terrier	0.0226
102048	32	Belgian Malinois	0.0316
102048	81	Cocker Spaniel	0.0146
102048	11	American Pitbull Terrier	0.058
102048	74	Chihuahua	0.0529
102048	154	Lagotto Romagnolo	0.036
102048	196	Poodle (Toy)	0.039
102048	276	Yorkshire Terrier	0.0469
102048	16	Australian Cattle Dog	0.0228
102048	27	Beagle	0.0487
102048	46	Border Collie	0.0145
102048	82	Collie	0.0115
102048	115	German Shorthaired Pointer	0.0172
102048	120	Golden Retriever	0.0206
102048	140	Italian Greyhound	0.0144
102048	141	Jack Russell Terrier	0.1223
102048	202	Portuguese Water Dog	0.0189
102048	161	Maltese	0.0198
102048	214	Rottweiler	0.0157
102048	101	English Springer Spaniel	0.0102
102048	239	Soft Coated Wheaten Terrier	0.0255
102048	126	Greyhound	0.033
102048	3	Airedale Terrier	0.0119
102048	47	Border Terrier	0.11
102048	263	Vizsla	0.0236
102048	28	Bearded Collie	0.0101
102048	179	Norwich Terrier	0.0183
102048	267	West Highland White Terrier	0.0103
102052	32	Belgian Malinois	0.0377
102052	114	German Shepherd Dog	0.0983
102052	158	Leonberger	0.0115
102052	11	American Pitbull Terrier	0.0337
102052	74	Chihuahua	0.0876
102052	87	Dachshund	0.0477
102052	154	Lagotto Romagnolo	0.0402
102052	194	Pomeranian	0.0262
102052	246	Standard Schnauzer	0.0209
102052	196	Poodle (Toy)	0.0161
102052	276	Yorkshire Terrier	0.0293
102052	16	Australian Cattle Dog	0.0145
102052	18	Australian Shepherd	0.0164
102052	46	Border Collie	0.0235
102052	115	German Shorthaired Pointer	0.0537
102052	120	Golden Retriever	0.0119
102052	141	Jack Russell Terrier	0.0334
102052	153	Labrador Retriever	0.013
102052	173	Newfoundland	0.0133
102052	124	Great Pyrenees	0.0147
102052	92	Doberman Pinscher	0.073
102052	195	Poodle	0.0172
102052	126	Greyhound	0.0131
102052	57	Brittany	0.0203
102052	123	Great Dane	0.0237
102052	264	Weimaraner	0.0108
102052	183	Papillon	0.0123
10207	16	Australian Cattle Dog	0.5225
10207	276	Yorkshire Terrier	0.0102
10207	27	Beagle	0.4361
102085	214	Rottweiler	0.9989
102094	219	Samoyed	0.9989
102095	153	Labrador Retriever	0.9989
102100	120	Golden Retriever	0.9989
102104	186	Pembroke Welsh Corgi	0.9955
102105	60	Bull Terrier	0.9989
102128	153	Labrador Retriever	0.9989
102153	11	American Pitbull Terrier	0.104
102153	87	Dachshund	0.0259
102153	154	Lagotto Romagnolo	0.0128
102153	196	Poodle (Toy)	0.0342
102153	120	Golden Retriever	0.0125
102153	230	Siberian Husky	0.2203
102153	78	Chow Chow	0.0516
102153	98	English Cocker Spaniel	0.0141
102153	101	English Springer Spaniel	0.3626
102153	57	Brittany	0.0329
102153	37	Bernese Mountain Dog	0.0119
102194	114	German Shepherd Dog	0.0274
102194	11	American Pitbull Terrier	0.1364
102194	87	Dachshund	0.0107
102194	196	Poodle (Toy)	0.0102
102194	18	Australian Shepherd	0.0169
102194	25	Basset Hound	0.0105
102194	27	Beagle	0.0541
102194	46	Border Collie	0.0183
102194	51	Boxer	0.0495
102194	61	Bulldog	0.029
102194	115	German Shorthaired Pointer	0.0464
102194	120	Golden Retriever	0.0139
102194	141	Jack Russell Terrier	0.0245
102194	153	Labrador Retriever	0.1385
102194	177	Norwegian Elkhound	0.0187
102194	78	Chow Chow	0.0416
102194	280	English Shepherd	0.0239
102194	214	Rottweiler	0.0907
102194	262	Village Dog	0.0123
102194	239	Soft Coated Wheaten Terrier	0.0131
102194	227	Shiba Inu	0.012
102194	164	Mastiff	0.0165
102194	263	Vizsla	0.0198
102194	63	Cairn Terrier	0.0173
102197	110	French Bulldog	0.0128
102197	11	American Pitbull Terrier	0.0478
102197	74	Chihuahua	0.0175
102197	141	Jack Russell Terrier	0.7216
102197	167	Miniature Pinscher	0.0167
102197	276	Yorkshire Terrier	0.0139
102197	81	Cocker Spaniel	0.0163
102197	27	Beagle	0.017
102197	115	German Shorthaired Pointer	0.012
102197	153	Labrador Retriever	0.0125
102197	179	Norwich Terrier	0.0126
102197	183	Papillon	0.0142
102197	223	Scottish Terrier	0.0116
102197	263	Vizsla	0.0108
102228	32	Belgian Malinois	0.0193
102228	114	German Shepherd Dog	0.917
102228	36	Berger Picard	0.0177
102238	60	Bull Terrier	0.9989
102239	114	German Shepherd Dog	0.024
102239	11	American Pitbull Terrier	0.0504
102239	33	Belgian Sheepdog	0.013
102239	276	Yorkshire Terrier	0.0275
102239	16	Australian Cattle Dog	0.0145
102239	18	Australian Shepherd	0.0435
102239	27	Beagle	0.0266
102239	46	Border Collie	0.0227
102239	51	Boxer	0.0724
102239	82	Collie	0.0195
102239	61	Bulldog	0.0478
102239	115	German Shorthaired Pointer	0.017
102239	141	Jack Russell Terrier	0.029
102239	153	Labrador Retriever	0.057
102239	230	Siberian Husky	0.161
102239	5	Alaskan Malamute	0.0161
102239	78	Chow Chow	0.0255
102239	226	Shetland Sheepdog	0.0113
102239	124	Great Pyrenees	0.0124
102239	98	English Cocker Spaniel	0.0112
102239	214	Rottweiler	0.0147
102239	243	St. Bernard	0.0197
102239	212	Rhodesian Ridgeback	0.0189
102239	167	Miniature Pinscher	0.0105
102239	239	Soft Coated Wheaten Terrier	0.0123
102239	49	Boston Terrier	0.0165
102239	245	Staffordshire Bull Terrier	0.0116
102239	268	Whippet	0.0162
102239	73	Chesapeake Bay Retriever	0.0129
102257	81	Cocker Spaniel	0.976
102257	70	Cavalier King Charles Spaniel	0.0125
102263	114	German Shepherd Dog	0.216
102263	11	American Pitbull Terrier	0.3001
102263	196	Poodle (Toy)	0.0109
102263	46	Border Collie	0.0803
102263	51	Boxer	0.0135
102263	82	Collie	0.0101
102263	153	Labrador Retriever	0.0195
102263	230	Siberian Husky	0.1378
102263	5	Alaskan Malamute	0.03
102263	78	Chow Chow	0.0177
102263	202	Portuguese Water Dog	0.0151
102263	62	Bullmastiff	0.0155
102263	214	Rottweiler	0.0154
102263	92	Doberman Pinscher	0.0205
102263	49	Boston Terrier	0.021
102266	114	German Shepherd Dog	0.1521
102266	11	American Pitbull Terrier	0.0176
102266	74	Chihuahua	0.0291
102266	87	Dachshund	0.0288
102266	154	Lagotto Romagnolo	0.0362
102266	27	Beagle	0.0206
102266	115	German Shorthaired Pointer	0.2572
102266	230	Siberian Husky	0.1154
102266	78	Chow Chow	0.0221
102266	202	Portuguese Water Dog	0.0208
102266	57	Brittany	0.0295
102266	100	English Setter	0.0301
102266	136	Irish Setter	0.0154
102266	263	Vizsla	0.0985
102266	121	Gordon Setter	0.012
102269	120	Golden Retriever	0.9639
102269	136	Irish Setter	0.0106
102284	154	Lagotto Romagnolo	0.011
102284	120	Golden Retriever	0.0179
102284	195	Poodle	0.9267
102284	136	Irish Setter	0.0395
102296	154	Lagotto Romagnolo	0.0147
102296	276	Yorkshire Terrier	0.015
102296	120	Golden Retriever	0.2016
102296	153	Labrador Retriever	0.0119
102296	243	St. Bernard	0.4997
102296	195	Poodle	0.2418
102308	114	German Shepherd Dog	0.9988
102310	81	Cocker Spaniel	0.0286
102310	11	American Pitbull Terrier	0.0216
102310	87	Dachshund	0.0212
102310	154	Lagotto Romagnolo	0.0429
102310	46	Border Collie	0.0216
102310	115	German Shorthaired Pointer	0.0193
102310	153	Labrador Retriever	0.0135
102310	70	Cavalier King Charles Spaniel	0.0193
102310	202	Portuguese Water Dog	0.0174
102310	98	English Cocker Spaniel	0.0144
102310	101	English Springer Spaniel	0.7346
102310	50	Bouvier des Flandres	0.0112
102352	11	American Pitbull Terrier	0.4115
102352	276	Yorkshire Terrier	0.011
102352	16	Australian Cattle Dog	0.1807
102352	18	Australian Shepherd	0.0104
102352	46	Border Collie	0.1101
102352	120	Golden Retriever	0.0144
102352	153	Labrador Retriever	0.0259
102352	98	English Cocker Spaniel	0.0131
102352	245	Staffordshire Bull Terrier	0.0687
102352	110	French Bulldog	0.0156
102352	183	Papillon	0.0144
102394	74	Chihuahua	0.2609
102394	87	Dachshund	0.0915
102394	27	Beagle	0.2559
102394	42	Bloodhound	0.0128
102394	167	Miniature Pinscher	0.2806
102394	228	Shih Tzu	0.0263
102403	81	Cocker Spaniel	0.1439
102403	246	Standard Schnauzer	0.0303
102403	196	Poodle (Toy)	0.5838
102403	153	Labrador Retriever	0.0216
102403	98	English Cocker Spaniel	0.0239
102403	195	Poodle	0.1955
102404	11	American Pitbull Terrier	0.0428
102404	74	Chihuahua	0.6621
102404	87	Dachshund	0.0808
102404	204	Pug	0.0371
102404	196	Poodle (Toy)	0.0873
102404	130	Havanese	0.0114
102440	32	Belgian Malinois	0.03
102440	114	German Shepherd Dog	0.0849
102440	81	Cocker Spaniel	0.0231
102440	11	American Pitbull Terrier	0.0328
102440	74	Chihuahua	0.056
102440	87	Dachshund	0.011
102440	154	Lagotto Romagnolo	0.0247
102440	185	Pekingese	0.0314
102440	196	Poodle (Toy)	0.0431
102440	276	Yorkshire Terrier	0.0372
102440	16	Australian Cattle Dog	0.025
102440	46	Border Collie	0.0173
102440	51	Boxer	0.0286
102440	115	German Shorthaired Pointer	0.0245
102440	120	Golden Retriever	0.0647
102440	141	Jack Russell Terrier	0.0382
102440	214	Rottweiler	0.0192
102440	92	Doberman Pinscher	0.0403
102440	212	Rhodesian Ridgeback	0.013
102440	168	Miniature Schnauzer	0.0185
102440	50	Bouvier des Flandres	0.0117
102440	49	Boston Terrier	0.0263
102440	126	Greyhound	0.0151
102440	57	Brittany	0.0251
102440	123	Great Dane	0.0334
102440	130	Havanese	0.0214
102440	264	Weimaraner	0.0107
102440	136	Irish Setter	0.022
102440	73	Chesapeake Bay Retriever	0.0138
102459	120	Golden Retriever	0.9989
102467	196	Poodle (Toy)	0.0331
102467	11	American Pitbull Terrier	0.0318
102467	74	Chihuahua	0.0571
102467	87	Dachshund	0.1513
102467	141	Jack Russell Terrier	0.0288
102467	276	Yorkshire Terrier	0.0341
102467	81	Cocker Spaniel	0.0394
102467	27	Beagle	0.0403
102467	179	Norwich Terrier	0.011
102467	114	German Shepherd Dog	0.0155
102467	18	Australian Shepherd	0.032
102467	78	Chow Chow	0.0826
102467	61	Bulldog	0.0311
102467	280	English Shepherd	0.0217
102467	123	Great Dane	0.0143
102467	161	Maltese	0.0172
102467	185	Pekingese	0.0125
102467	204	Pug	0.0581
102467	212	Rhodesian Ridgeback	0.0182
102467	228	Shih Tzu	0.1364
102467	262	Village Dog	0.0104
102573	168	Miniature Schnauzer	0.9989
102588	11	American Pitbull Terrier	0.0262
102588	74	Chihuahua	0.0124
102588	87	Dachshund	0.0258
102588	154	Lagotto Romagnolo	0.02
102588	276	Yorkshire Terrier	0.0155
102588	16	Australian Cattle Dog	0.2732
102588	27	Beagle	0.0903
102588	42	Bloodhound	0.0144
102588	51	Boxer	0.0101
102588	61	Bulldog	0.0188
102588	115	German Shorthaired Pointer	0.0519
102588	120	Golden Retriever	0.1025
102588	181	Old English Sheepdog	0.0104
102588	78	Chow Chow	0.0137
102588	195	Poodle	0.1991
102588	57	Brittany	0.0125
102601	264	Weimaraner	0.9968
102613	120	Golden Retriever	0.9989
10265	27	Beagle	0.0375
10265	28	Bearded Collie	0.0115
10265	74	Chihuahua	0.5811
10265	78	Chow Chow	0.0273
10265	280	English Shepherd	0.0106
10265	123	Great Dane	0.0125
10265	141	Jack Russell Terrier	0.0798
10265	154	Lagotto Romagnolo	0.0174
10265	179	Norwich Terrier	0.014
10265	204	Pug	0.0147
10265	226	Shetland Sheepdog	0.0358
10265	233	Sloughi	0.0112
10265	239	Soft Coated Wheaten Terrier	0.0117
10265	255	Tibetan Terrier	0.0108
102698	114	German Shepherd Dog	0.4429
102698	230	Siberian Husky	0.5065
102715	114	German Shepherd Dog	0.0143
102715	11	American Pitbull Terrier	0.1504
102715	16	Australian Cattle Dog	0.1896
102715	18	Australian Shepherd	0.2272
102715	46	Border Collie	0.0576
102715	51	Boxer	0.0384
102715	61	Bulldog	0.0238
102715	153	Labrador Retriever	0.0235
102715	181	Old English Sheepdog	0.0167
102715	230	Siberian Husky	0.0158
102715	5	Alaskan Malamute	0.0109
102715	78	Chow Chow	0.0206
102715	124	Great Pyrenees	0.0113
102715	161	Maltese	0.0144
102715	186	Pembroke Welsh Corgi	0.0144
102715	262	Village Dog	0.0141
102715	60	Bull Terrier	0.0185
102715	212	Rhodesian Ridgeback	0.0144
102744	114	German Shepherd Dog	0.9989
102748	194	Pomeranian	0.3057
102748	196	Poodle (Toy)	0.0919
102748	276	Yorkshire Terrier	0.5856
10275	153	Labrador Retriever	0.9989
102750	195	Poodle	0.9987
102757	114	German Shepherd Dog	0.0207
102757	11	American Pitbull Terrier	0.5098
102757	25	Basset Hound	0.0159
102757	61	Bulldog	0.0302
102757	153	Labrador Retriever	0.2488
102757	230	Siberian Husky	0.0316
102757	5	Alaskan Malamute	0.0111
102757	101	English Springer Spaniel	0.0107
102757	88	Dalmatian	0.0112
102776	11	American Pitbull Terrier	0.6941
102776	87	Dachshund	0.02
102776	276	Yorkshire Terrier	0.0149
102776	61	Bulldog	0.0617
102776	49	Boston Terrier	0.052
102776	245	Staffordshire Bull Terrier	0.0881
102776	57	Brittany	0.0127
102792	87	Dachshund	0.0141
102792	161	Maltese	0.1015
102792	27	Beagle	0.0144
102792	228	Shih Tzu	0.869
102802	173	Newfoundland	0.9989
102806	114	German Shepherd Dog	0.0193
102806	46	Border Collie	0.0111
102806	51	Boxer	0.0256
102806	120	Golden Retriever	0.0244
102806	141	Jack Russell Terrier	0.0198
102806	153	Labrador Retriever	0.8262
102806	173	Newfoundland	0.0135
102809	114	German Shepherd Dog	0.1233
102809	5	Alaskan Malamute	0.0218
102809	16	Australian Cattle Dog	0.0622
102809	18	Australian Shepherd	0.0121
102809	27	Beagle	0.0258
102809	32	Belgian Malinois	0.0137
102809	37	Bernese Mountain Dog	0.0116
102809	46	Border Collie	0.0977
102809	57	Brittany	0.0276
102809	74	Chihuahua	0.0301
102809	77	Chinook	0.0203
102809	78	Chow Chow	0.0545
102809	82	Collie	0.0262
102809	87	Dachshund	0.0205
102809	92	Doberman Pinscher	0.0182
102809	126	Greyhound	0.0118
102809	136	Irish Setter	0.0103
102809	153	Labrador Retriever	0.0165
102809	161	Maltese	0.0216
102809	180	Nova Scotia Duck Tolling Retriever	0.0104
102809	181	Old English Sheepdog	0.0181
102809	194	Pomeranian	0.0102
102809	214	Rottweiler	0.024
102809	219	Samoyed	0.021
102809	226	Shetland Sheepdog	0.0845
102809	230	Siberian Husky	0.0305
102809	253	Tibetan Mastiff	0.0232
102811	228	Shih Tzu	0.9989
102823	196	Poodle (Toy)	0.6991
102823	153	Labrador Retriever	0.0807
102823	195	Poodle	0.2154
102858	114	German Shepherd Dog	0.0133
102858	158	Leonberger	0.0122
102858	81	Cocker Spaniel	0.0543
102858	74	Chihuahua	0.5396
102858	87	Dachshund	0.0211
102858	185	Pekingese	0.064
102858	194	Pomeranian	0.0325
102858	196	Poodle (Toy)	0.0552
102858	276	Yorkshire Terrier	0.0447
102858	16	Australian Cattle Dog	0.0173
102858	27	Beagle	0.0128
102858	228	Shih Tzu	0.0353
102858	164	Mastiff	0.0127
102874	74	Chihuahua	0.1589
102874	87	Dachshund	0.03
102874	194	Pomeranian	0.5348
102874	246	Standard Schnauzer	0.0165
102874	196	Poodle (Toy)	0.0874
102874	276	Yorkshire Terrier	0.0222
102874	226	Shetland Sheepdog	0.0107
102874	202	Portuguese Water Dog	0.0204
102874	214	Rottweiler	0.015
102875	32	Belgian Malinois	0.0393
102875	114	German Shepherd Dog	0.849
102875	5	Alaskan Malamute	0.0151
102875	92	Doberman Pinscher	0.0107
102875	36	Berger Picard	0.0138
102875	77	Chinook	0.0127
102894	92	Doberman Pinscher	0.9988
102934	114	German Shepherd Dog	0.0176
102934	81	Cocker Spaniel	0.0187
102934	11	American Pitbull Terrier	0.0243
102934	74	Chihuahua	0.0231
102934	196	Poodle (Toy)	0.0286
102934	16	Australian Cattle Dog	0.4441
102934	18	Australian Shepherd	0.0308
102934	27	Beagle	0.0611
102934	42	Bloodhound	0.0152
102934	46	Border Collie	0.0389
102934	115	German Shorthaired Pointer	0.0308
102934	120	Golden Retriever	0.0195
102934	141	Jack Russell Terrier	0.0496
102934	153	Labrador Retriever	0.025
102934	226	Shetland Sheepdog	0.0116
102934	202	Portuguese Water Dog	0.0112
102934	167	Miniature Pinscher	0.019
102934	50	Bouvier des Flandres	0.0142
102934	100	English Setter	0.0122
102937	123	Great Dane	0.9989
102951	120	Golden Retriever	0.9989
102953	228	Shih Tzu	0.1396
102953	196	Poodle (Toy)	0.0824
102953	276	Yorkshire Terrier	0.0359
102953	81	Cocker Spaniel	0.1185
102953	74	Chihuahua	0.5411
102953	130	Havanese	0.0262
102954	120	Golden Retriever	0.0132
102954	153	Labrador Retriever	0.8848
102954	245	Staffordshire Bull Terrier	0.0224
102954	263	Vizsla	0.0245
102994	130	Havanese	0.9989
10301	51	Boxer	0.9986
103048	114	German Shepherd Dog	0.0698
103048	87	Dachshund	0.0341
103048	154	Lagotto Romagnolo	0.0154
103048	196	Poodle (Toy)	0.0244
103048	18	Australian Shepherd	0.0252
103048	25	Basset Hound	0.0135
103048	27	Beagle	0.1413
103048	42	Bloodhound	0.0381
103048	46	Border Collie	0.0261
103048	141	Jack Russell Terrier	0.0346
103048	153	Labrador Retriever	0.3058
103048	181	Old English Sheepdog	0.0209
103048	173	Newfoundland	0.0188
103048	103	Entlebucher Mountain Dog	0.0126
103048	195	Poodle	0.0176
103048	126	Greyhound	0.0119
103048	264	Weimaraner	0.0102
103048	136	Irish Setter	0.015
103048	73	Chesapeake Bay Retriever	0.0179
103056	27	Beagle	0.0148
103056	46	Border Collie	0.0103
103056	115	German Shorthaired Pointer	0.0401
103056	120	Golden Retriever	0.2843
103056	153	Labrador Retriever	0.5469
